Timestamp,Acceleration
2024-08-09 14:23:41,10.110163731122034
2024-08-09 14:23:42,9.55567750055941
2024-08-09 14:23:44,9.325333845912153
2024-08-09 14:23:48,9.532024788070549
2024-08-09 14:23:49,9.468497853542313
2024-08-09 14:23:50,9.194018717020821
2024-08-09 14:23:51,10.122994843909213
2024-08-09 14:23:53,10.627050984816805
2024-08-09 14:23:54,10.39454703735824
2024-08-09 14:23:55,10.291630674756
2024-08-09 14:23:58,10.16620821230224
2024-08-09 14:24:00,10.200595765020823
2024-08-09 14:24:05,10.56184062899281
2024-08-09 14:24:07,10.132648155025565
2024-08-09 14:24:08,10.430692599111325
2024-08-09 14:24:09,9.521532093008089
2024-08-09 14:24:10,9.175237451215478
2024-08-09 14:24:11,9.494072491038489
2024-08-09 14:24:13,9.11100149803464
2024-08-09 14:24:17,10.03354501222708
2024-08-09 14:24:18,10.066120745485222
2024-08-09 14:24:19,9.555968879804947
2024-08-09 14:24:20,10.167967848853568
2024-08-09 14:24:21,10.001286065406479
2024-08-09 14:24:23,10.175794962546828
2024-08-09 14:24:26,10.081466149788293
2024-08-09 14:24:33,9.05078788521216
2024-08-09 14:24:35,9.597216398666495
2024-08-09 14:24:39,10.33899158884061
2024-08-09 14:24:42,9.540669774614788
2024-08-09 14:24:45,10.060099484718483
2024-08-09 14:24:47,10.061950442350758
2024-08-09 14:24:48,8.868235593573708
2024-08-09 14:24:49,9.424153054993518
2024-08-09 14:24:53,10.507003993806013
2024-08-09 14:24:55,9.487064097202406
2024-08-09 14:24:57,10.07598639275491
2024-08-09 14:24:59,10.439367152180882
2024-08-09 14:25:01,10.338648854603539
2024-08-09 14:25:02,9.579636542446405
2024-08-09 14:25:03,9.471433628608183
2024-08-09 14:25:04,10.042706983823171
2024-08-09 14:25:05,9.253716979350013
2024-08-09 14:25:06,10.582438251002943
2024-08-09 14:25:08,9.546899009493588
2024-08-09 14:25:10,9.13316603055249
2024-08-09 14:25:11,9.487267858733619
2024-08-09 14:25:12,9.587317654278557
2024-08-09 14:25:20,10.02193604250616
2024-08-09 14:25:21,9.52141419542371
2024-08-09 14:25:22,10.050046860363246
2024-08-09 14:25:23,10.450551555580915
2024-08-09 14:25:25,9.37707482312222
2024-08-09 14:25:26,10.571110297793432
2024-08-09 14:25:27,9.575740296371453
2024-08-09 14:25:28,10.794156531079695
2024-08-09 14:25:29,9.392674102905115
2024-08-09 14:25:30,8.875336374034807
2024-08-09 14:25:31,9.535223181486192
2024-08-09 14:25:32,9.106645049673979
2024-08-09 14:25:33,9.113623100267038
2024-08-09 14:25:34,9.39647941905441
2024-08-09 14:25:40,10.118513386782142
2024-08-09 14:25:42,10.05865566856999
2024-08-09 14:25:44,9.520682423769825
2024-08-09 14:25:45,10.315904435022224
2024-08-09 14:25:47,9.186180992941246
2024-08-09 14:25:49,8.929802355970224
2024-08-09 14:25:50,9.541157586608746
2024-08-09 14:25:52,10.160132052013104
2024-08-09 14:25:53,10.103585857292348
2024-08-09 14:25:54,9.578839605103997
2024-08-09 14:25:56,10.289397086775816
2024-08-09 14:25:57,9.253428661126
2024-08-09 14:26:03,9.072330749548499
2024-08-09 14:26:05,9.171406643752611
2024-08-09 14:26:07,9.599108591894492
2024-08-09 14:26:08,9.357403121713306
2024-08-09 14:26:09,9.289641686271487
2024-08-09 14:26:10,10.394246972396424
2024-08-09 14:26:14,10.091330334260356
2024-08-09 14:26:16,9.506206944686829
2024-08-09 14:26:21,10.432209134674139
2024-08-09 14:26:23,9.406509994279089
2024-08-09 14:26:25,9.166851989774345
2024-08-09 14:26:26,9.476332089452214
2024-08-09 14:26:30,10.14134553739445
2024-08-09 14:26:32,9.46948405809938
2024-08-09 14:26:36,9.52532485957366
2024-08-09 14:26:38,10.00336598920479
2024-08-09 14:26:41,9.596706619704978
2024-08-09 14:26:42,9.392810269305139
2024-08-09 14:26:44,8.995449569636948
2024-08-09 14:26:45,9.473580404943538
2024-08-09 14:26:47,9.559429986938225
2024-08-09 14:26:50,9.176714006944598
2024-08-09 14:26:51,10.744871964937428
2024-08-09 14:26:52,10.406436454362423
2024-08-09 14:26:53,9.532115023561
2024-08-09 14:26:55,9.581644722079623
2024-08-09 14:26:58,10.065592179042307
2024-08-09 14:27:02,10.334868146876321
2024-08-09 14:27:04,8.568639437582984
2024-08-09 14:27:06,10.012939768635695
2024-08-09 14:27:07,9.571796656022272
2024-08-09 14:27:08,10.538334500118056
2024-08-09 14:27:09,10.069650395082846
2024-08-09 14:27:10,9.357583789224062
2024-08-09 14:27:11,10.034216605902351
2024-08-09 14:27:12,10.00712412683522
2024-08-09 14:27:17,9.404737860062507
